pecha id,language,url
I6F6BDE0A,en,https://github.com/OpenPecha/I6F6BDE0A
IF19D26D2,fr,https://github.com/OpenPecha/IF19D26D2
I645C1453,bo,https://github.com/OpenPecha/I645C1453
